ItemID,ItemNumber,ItemName,CategoryList,CategoryListIDs,ProductStatus,Bullets,ShortDescriptionForCategoryList,BasePrice,RetailPrice,Cost,Manufacturer,ManufacturerPartNumber,AdvancedPricing,ItemImages,ItemPrimaryImageUrl,ItemPrimaryImageAltText,ItemThumbnailUrl,ItemThumbnailAltText,UseTabs,UseTabsThemesOverride,RelatedProductNameOverride,LongDescription1,LongDescriptionName1,LongDescription2,LongDescriptionName2,LongDescription3,LongDescriptionName3,LongDescription4,LongDescriptionName4,LongDescription5,LongDescriptionName5,LongDesc1ExternalUrl,LongDesc2ExternalUrl,LongDesc3ExternalUrl,LongDesc4ExternalUrl,LongDesc5ExternalUrl,BulletsExternalUrl,SizeHeight,SizeLength,SizeWidth,SizeUnit,Weight,WeightUnit,MinimumOrderQuantity,MaximumOrderQuantity,WarehouseName,CallForShippingFlag,ShipsIndividually,NonShippingItem,CallForPricingFlag,NoTax,CustomMetaKeywords,CustomMetaDescription,CustomPageTitle,InactiveStoreList,QuickBooksListID,IsQuickBooksGroup,SortOrder,Variation1Group,Variation1Description,Variation1Surcharge,Variation1SurchargeType,Variation1ItemNumberExtension,Variation2Group,Variation2Description,Variation2Surcharge,Variation2SurchargeType,Variation2ItemNumberExtension,Variation3Group,Variation3Description,Variation3Surcharge,Variation3SurchargeType,Variation3ItemNumberExtension,QuantityDiscount1Quantity,QuantityDiscount1Price,QuantityDiscount2Quantity,QuantityDiscount2Price,QuantityDiscount3Quantity,QuantityDiscount3Price,QuantityDiscount4Quantity,QuantityDiscount4Price,QuantityDiscount5Quantity,QuantityDiscount5Price,QuantityDiscount6Quantity,QuantityDiscount6Price,QuantityDiscount7Quantity,QuantityDiscount7Price,QuantityDiscount8Quantity,QuantityDiscount8Price,QuantityDiscount9Quantity,QuantityDiscount9Price,QuantityDiscount10Quantity,QuantityDiscount10Price,SpotLightItem,FeaturedItem,CustomFlag1,CustomFlag2,CustomFlag3,DuplicateRowOnlyAddCategoryData,OverwriteAllDataWithThisRow,Hide,AttributeList,ProductUrl,CustomUrl,RelatedItemsList,ProductGroup,ProductGroupType,NumberInStock,OnOrderQuantity,LowStockQuantity,LowStockWarningsEnabled,LimitShippingRegion,BreakOutShipping,ShippingClassificationCode,CallForShippingWholeOrder,DropShipping,DeleteProduct,Discontinued,ETADate,ShippingAdjustmentType,ShippingAdjustments,TaxCode,UseMapPricing,LastItemNr,DoNotDiscount,Personalizations,HeadTags,HandlingFee,eProductType,eProductDeliveryLinkAction,eProductRandomExpireDays,eProductMultipleDelivery,eProductURL,eProductEmail,eProductSerialNumberFilePath,CustomUpsellPageURL,MultiplesOfQuantity,StartingQuantity,GTIN,IsSubscriptionProduct,SubscriptionFrequency,SubscriptionFrequencyType,RequireCreditCard,NonInventory,ExcludeFromCommissions,AddToCartMessage,NoPriceMask,DaysUntilReorderAllowed,ForceSeparateOrder,ApprovalRequired,EarnsPoints,InelligibleForPurchaseByPoints,AdditionalPointsEarned,SalesRank,HideVariantSurcharges,MasterProduct,Layouts,EProductGenericUsername,EProductGenericPassword,VendorStoreId,ShipperHQShippingGroups,ShipperHQDimensionalRuleGroups,ShipperHQPackingBoxes,ShipperHQOrigins,FreightClass,HSCode,IsExemptFromMinOrderAmount,BingAdsGrouping,BingAdsLabels,Bingads_redirect,BingExclude,BingProductCategory,DealExpiration,DealStartDate,AgeGroup,Color,Condition,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,Gender,Material,MPN,MPNStripPrefix,Pattern,GoogleShippingLabel,Size,AdwordsExcludedDestination,AdwordsGrouping,AdwordsLabels,GoogleProductCategory,PriceWithDiscount,1ozSizeLink,3ozSizeLink,BatchSize,BeardBag,BelowItemNameMessage,FullSizeLink,GoogleExclude,promotion_id,tags,TrialSizeLink
47,oil-pep-3oz,Mint Eucalyptus Beard Oil - 3oz,All Products > Beard Care > Beard Oil & Balm > Beard Oils|Scents > Mint Eucalyptus|All Products > Beard Care > Beard Oil & Balm > Singles,19|55|66,In Stock,,All Natural Man Made Beard Oil with a subtle natural scent,29.9900,29.9900,0,Texas Beard Company,oil-pep-3oz,~Wholesale~~1~0.0000~14.9900~~~~~|~Default~~4~0.0000~22.4900~~~~~,/Shared/Images/Product/Mint-Eucalyptus-Beard-Oil-3oz/sINlMHTiywLDBKBu0aZmt-hD3z8ICqRfrIVAbav1Lg0.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Mint-Eucalyptus-Beard-Oil-3oz/beard-oil-mint-eucalyptus-3oz.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Mint-Eucalyptus-Beard-Oil-3oz/beard-oil-mint-eucalyptus-3oz.jpg,,,,False,False,,<p>Beard Oil</p>,,"<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Oil Blend</p><ul>

<li>Golden Jojoba Oil

</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul>

<li>none</li></ul>",,,,,,,,,,,,,,,,,In,0.4440,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,False,,/natural-beard-oils/mint-eucalyptus-beard-oil-3oz,/natural-beard-oils/mint-eucalyptus-beard-oil-3oz,,,NoProductGrouping,99,0,,False,,False,,False,False,,False,,auto,,,False,oil-tw-3oz-clone1-clone2,False,,,0.0000,0,,0,0,,,,,1,1,791154095867,False,,,False,True,False,,,0,False,False,True,False,0,26,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Oils 3oz,/natural-beard-care/beard-oil/mint-eucalyptus-beard-oil-1/4oz-trial-size
49,oil-4pk-1oz,Beard Oil 4-pack,All Products > Beard Care > Beard Oil & Balm > Beard Oils|All Products > Beard Kits and Gifts|All Products > Beard Care > Beard Oil & Balm > Packs and Combos,19|18|67,In Stock,,,47.9900,47.9900,0,Texas Beard Company,oil-4pk-1oz,~~~1~0.0000~59.9900~11/26/2014~12/02/2014~~~|~Wholesale~~1~0.0000~31.9600~~~~~,/Shared/Images/Product/Beard-Oil-4-pack/beard-oil-4-pack-droppers.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Beard-Oil-4-pack/beard-oil-4-pack-droppers.jpg,,,,False,False,,"<p>Save some bucks by buying all 4 of our blends together.</p><p>This 4-pack includes 1oz bottles of Clove Citrus, Mint Eucalyptus, Big thicket, and Tumbleweed oils.</p><p>Make your beard majestic! Texas Beard Company Beard Oil is a carefully hand-mixed blend of All Natural oils mixed with a subtle amount of essential oils to make your beard smell as good as it looks.</p><p>Extensive testing on bearded Texas men NOT animals (although they have been called worse) has resulted in the perfect blend of scents.</p><p>So step up your facial hair game and turn that scraggle and scruff into something great.</p>",,"<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Oil Blend</p><ul>

<li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul>

<li>Clove Citrus<ul><li>Clove Oil</li><li>Tangerine Oil</li><li>Grapefruit Oil</li><li>Orange Oil</li></ul></li><li>Mint Eucalyptus<ul><li>Peppermint Oil</li><li>Eucalyptus Oil</li></ul></li><li>Big Thicket<ul><li>Cedarwood Oil</li><li>Pine Needle Oil</li></ul></li><li>Tumbleweed<ul><li>None.</li></ul></li></ul>",,,,,,,,,,,,,,,,,In,0.7000,Lbs,0,0,,False,False,False,False,False,,,,,,False,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/store/p/49-Beard-Oil-4-pack.html,/store/p/49-Beard-Oil-4-pack.html,,,NoProductGrouping,92,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,0.0000,0,,0,0,,,,,1,1,791154096130,False,,,False,True,False,,,0,False,False,True,False,0,37,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,/store/p/50-Beard-Oil-4-pack-3oz.html,0,,,,False,,Beard-Oils Gifts Kits Combos,/natural-beard-care/beard-oil/4-pack-trial-size
50,oil-4pk-3oz,Beard Oil 4-pack 3oz,All Products > Beard Care > Beard Oil & Balm > Beard Oils|All Products > Beard Kits and Gifts|All Products > Beard Care > Beard Oil & Balm > Packs and Combos,19|18|67,In Stock,,,89.9700,89.9700,0,Texas Beard Company,oil-4pk-3oz,~~~1~0.0000~119.9600~11/26/2014~12/02/2014~~~|~Wholesale~~1~0.0000~59.9600~~~~~,/Shared/Images/Product/Beard-Oil-4-pack-3pz/IMG-9523.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Beard-Oil-4-pack-3oz/beard-oil-3oz-4-pack.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Beard-Oil-4-pack-3oz/beard-oil-3oz-4-pack.jpg,,,,False,False,,"<p>Save some bucks by buying all 4 of our blends together.</p><p>This 4-pack includes 3oz bottles of Clove Citrus, Mint Eucalyptus, Big thicket, and Tumbleweed oils.</p><p>Make your beard majestic! Texas Beard Company Beard Oil is a carefully hand-mixed blend of All Natural oils mixed with a subtle amount of essential oils to make your beard smell as good as it looks.</p><p>Extensive testing on bearded Texas men NOT animals (although they have been called worse) has resulted in the perfect blend of scents.</p><p>So step up your facial hair game and turn that scraggle and scruff into something great.</p>",,"<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Oil Blend</p><ul><li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul><li>Clove Citrus

<ul>

<li>Clove Oil</li><li>Tangerine Oil</li><li>Grapefruit Oil</li><li>Orange Oil</li></ul></li><li>Mint Eucalyptus

<ul>

<li>Peppermint Oil</li><li>Eucalyptus Oil</li></ul></li><li>Big Thicket

<ul>

<li>Cedarwood Oil</li><li>Pine Needle Oil</li></ul></li><li>Tumbleweed

<ul>

<li>None.</li></ul></li></ul>",,,,,,,,,,,,,,,,,In,1.7800,Lbs,0,0,,False,False,False,False,False,,,,,,False,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/store/p/50-Beard-Oil-4-pack-3oz.html,/store/p/50-Beard-Oil-4-pack-3oz.html,,,NoProductGrouping,98,0,,False,,False,,False,False,,False,,auto,,,False,oil-4pk-1oz-clone1,False,,,0.0000,0,,0,0,,,,,1,1,791154096147,False,,,False,True,False,,,0,False,False,True,False,0,70,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,/store/p/49-Beard-Oil-4-pack.html,,0,,,,False,,Beard-Oils Gifts Kits Combos 3oz,/natural-beard-care/beard-oil/4-pack-trial-size
67,oil-pump,Pumpkin Spice Beard Oil (Limited Edition),All Products > Beard Care > Beard Oil & Balm > Beard Oils|All Products > Beard Care > Seasonal Scents|Scents > Pumpkin Spice|All Products > Beard Care > Beard Oil & Balm > Singles,19|40|52|66,Out of Stock,,All Natural Man Made Beard Oil with a subtle natural scent,17.9900,17.9900,0,Texas Beard Company,oil-pump,~Wholesale~~1~0.0000~8.9900~~~~~,/Shared/Images/Product/Pumpkin-Spice-Beard-Oil/qipClAwJQSX8qEzfyixojsteqMr-diO7RpFn1EPJ5Xg.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Pumpkin-Spice-Beard-Oil-Limited-Edition/pumpkin-spice-beard-oil.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Pumpkin-Spice-Beard-Oil-Limited-Edition/pumpkin-spice-beard-oil.jpg,,,,False,False,,"<p>Hey men, now you can finally enjoy the pumpkin spice scent without having to pour a latte on your beard! No yoga pants or Uggs required here.</p><p>This is our original size, 1 fluid ounce. This is enough oil to last most beards 3-4 months with daily use.</p>",,<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Oil Blend</p><ul><li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li><li>Pumpkin Seed Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul><li>Cinnamon</li><li>Vanilla</li><li>Coffee Bean</li><li>Nutmeg</li></ul>,,,,,,,,,,,,,,,,,In,0.2200,Lbs,0,0,,False,False,False,False,False,,,,,,False,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,False,,/natural-beard-oils/pumpkin-spice-limited-edition-beard-oil,/natural-beard-oils/pumpkin-spice-limited-edition-beard-oil,,,SellItemsInKitWithParent,9604,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,0.0000,0,,0,0,,,,,1,1,791154095744,False,,,False,False,False,,,0,False,False,True,False,0,21,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,,0,,,,False,,Beard-Oils,
83,beard-bundle,Beard Bundle,All Products > Beard Kits and Gifts|All Products > Beard Grooming|All Products > Beard Care,18|22|21,Discontinued,,,24.9900,34.9900,0,Texas Beard Company,beard-bundle,~Wholesale~~1~0.0000~19.9900~~~~~,/shared/images/product/IMG_0876.jpg~False~~~0~~~False~False~~False|/Shared/images/product/Beard-Bag/IMG_0778-3.jpg~False~~~0~~~False~False~~False|/Shared/images/product/Beard-Bag/IMG_0786-2.jpg~False~~~0~~~False~False~~False|/Shared/images/product/Beard-Bag/IMG_0790.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Beard-Bundle/zQY6nGNkDLaxkHoKOmammsjCDC2OBzClVxxn0gK9LM0.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Beard-Bundle/u-AXzV8zTaevc5bO4kkQYjqo5Q8s2SW5HV1ik5SfmHc.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Beard-Bundle/beard-bag.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Beard-Bundle/beard-bag.jpg,,,,False,False,,"<p>Our new Beard Bag is our take on the classic ""Dopp Bag"". These are made to our specifications and have perfect fitments for all of our products.</p><p>Made with high quality waxed canvas material. Metal Zipper, and a padded interior.&nbsp;</p>",,,,,,,,,,,,,,,,,,,In,0.2600,Lbs,0,0,,False,False,False,False,False,,,,,,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/texas-beard-company-dopp-bag-kit,/texas-beard-company-dopp-bag-kit,,pocket-comb~True~0~False~0~0~1~~0~|beard-comb~True~0~False~0~0~1~~0~|beard-brush~True~0~False~0~0~1~~0~|beard-brush-firm~True~0~False~0~0~1~~0~|stache-wax~True~0~False~0~0~1~~0~|stache-scissors~True~0~False~0~0~1~~0~|scissors~True~0~False~0~0~1~~0~|oil-cz~True~0~False~0~0~1~~0~|oil-pep~True~0~False~0~0~1~~0~|oil-tw~True~0~False~0~0~1~~0~|balm-cz~True~0~False~0~0~1~~0~|oil-bt~True~0~False~0~0~1~~0~|balm-pep~True~0~False~0~0~1~~0~|balm-bt~True~0~False~0~0~1~~0~|balm-tw~True~0~False~0~0~1~~0~|oil-night-cap~True~0~False~0~0~1~~0~|balm-night-cap~True~0~False~0~0~1~~0~|oil-pump~True~0~False~0~0~1~~0~|balm-pump~True~0~False~0~0~1~~0~|oil-green-belt~True~0~False~0~0~1~~0~|balm-gb~True~0~False~0~0~1~~0~|carbon-comb~True~0~False~0~0~1~~0~|oil-cherry~True~0~False~0~0~1~~0~|balm-cherry~True~0~False~0~0~1~~0~,SellItemsInKitWithParent,0,0,,False,,False,,False,False,,False,,auto,,,False,"beard-bundle,beard-bag,kit",False,,,0.0000,0,,0,0,,,,,1,1,,False,,,False,False,False,,,0,False,False,True,False,0,24,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,,,,,0,beardbag,,,True,,Gifts Combos Kits,
84,beard-bag,Beard Bag,All Products > Beard Kits and Gifts,18,Discontinued,,,34.9900,34.9900,0,Texas Beard Company,beard-bag,,,,,,,False,False,,"<p>Our new Beard Bag is our take on the classic ""Dopp Bag"". These are made to our specifications and have perfect fitments for all of our products.</p><p>Made with high quality waxed canvas material. Metal Zipper, and a padded interior.&nbsp;</p>",,,,,,,,,,,,,,,,,,,In,0.0000,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,True,,/store/p/84-Beard-Bag.html,/store/p/84-Beard-Bag.html,,,NoProductGrouping,196,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,,0,,0,0,,,,,1,1,791154096086,False,,,False,False,False,,,0,False,False,True,False,0,165,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,,,,,0,,,,True,,,
87,trial-pack,Beard Oil Trial Size 4-pack,All Products > Beard Care > Beard Oil & Balm > Beard Oils|All Products > Beard Kits and Gifts|All Products > Beard Care > Beard Oil & Balm > Packs and Combos,19|18|67,In Stock,,,15.9900,15.9900,0,Texas Beard Company,trial-pack,~Wholesale~~1~0.0000~12.9900~~~~~,/Shared/Images/Product/Beard-Oil-Trial-Size-4-pack/oil-sample.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Beard-Oil-Trial-Size-4-pack/oil-sample.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Beard-Oil-Trial-Size-4-pack/beard-oil-trial-pack.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Beard-Oil-Trial-Size-4-pack/beard-oil-trial-pack.jpg,,,,False,False,,<p>Can't decide on which scent you want? Try 'em all with our Trial sized 4 pack. </p><p>This pack comes with a 4dram (about 1/4 fl. oz.) bottle (with dropper) of 4 scents.</p><ul><li>Clove Citrus</li><li>Big Thicket</li><li>Mint Eucalyptus</li><li>Night Cap</li></ul><p>Oil Ingredients:</p><ul><li>Golden Jojoba Oil</li><li>Avocado Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Vitamin E Oil (tocopherol)</li><li>Essential Oil Blend</li></ul>,,"<p>Base Beard Oil:
</p>
<ul>
	<li>Golden Jojoba Oil</li>
	<li>Avocado Oil</li>
	<li>Sweet Almond Oil</li>
	<li>Grapeseed Oil</li>
	<li>Vitamin E Oil (tocopherol)</li>
	<li>Essential Oil Blend</li>
</ul>
<p><strong>Essential Oils:</strong>
</p>
<ul>
	<li><span style=""font-size: 1em; background-color: initial;"">Clove Citrus
	<ul>
		<li>Clove</li>
		<li>Sweet Orange</li>
		<li>Tangerine</li>
		<li>Grapefruit</li>
	</ul></span></li>
	<li>Mint Eucalyptus
	<ul>
		<li>Peppermint</li>
		<li>Eucalyptus</li>
	</ul></li>
	<li>Big Thicket
	<ul>
		<li>Cedarwood</li>
		<li>Pine Needle</li>
	</ul></li>
	<li>Night Cap
	<ul>
		<li>Lavender</li>
		<li>Lime</li>
    <li>Bergamot</li>
	</ul></li>
</ul>",,,,,,,,,,,,,,,,,In,0.2500,Lbs,0,0,,False,False,False,False,False,,,,,,False,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,False,,/natural-beard-care/beard-oil/4-pack-trial-size,/natural-beard-care/beard-oil/4-pack-trial-size,,,NoProductGrouping,-1,0,,False,,False,,False,False,,False,,auto,,,False,,False,,,0.0000,0,,0,0,,,,,1,1,791154096048,False,,,False,True,False,,,0,False,False,True,False,0,2,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,/store/p/49-Beard-Oil-4-pack.html,/store/p/50-Beard-Oil-4-pack-3oz.html,0,,,,False,,Beard-Oils Gifts Kits Combos Trial-Size,
94,oil-night-cap,Night Cap Beard Oil,All Products > Beard Care > Beard Oil & Balm > Beard Oils|Scents > Night Cap|All Products > Beard Care > Beard Oil & Balm > Singles,19|54|66,In Stock,,,15.9900,15.9900,0,Texas Beard Company,oil-night-cap,~Wholesale~~1~0.0000~7.9900~~~~~|~Default~~4~0.0000~11.9900~~~~~,/Shared/Images/Product/Night-Cap-Beard-Oil/nightcap.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Night-Cap-Beard-Oil/beard-oil-nightcap-dropper.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Night-Cap-Beard-Oil/beard-oil-nightcap-dropper.jpg,,,,False,False,,"<p>Night Cap is our overnight scent, made specifically for when you wind down and hit the hay. Created with soothing mixes of natural fragrances, Night Cap helps in capturing a good night sleep.  Made with Lavender Oil, Lime Oil, and Bergamot Oil, Night Cap is a mellow scent that is perfect for your overnight beard conditioning.</p><p>Extensive testing on bearded Texas men NOT animals (although they have been called worse) has resulted in the perfect blend of scents.</p><p>So step up your facial hair game and turn that scraggle and scruff into something great.</p><p>This is our original size, 1 fluid ounce. This is enough oil to last most beards 3-4 months with daily use.</p>",,"<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Oil Blend</p><ul>
<li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado&nbsp;Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul>
<li>Lavender Oil</li><li>Lime Oil</li><li>Bergamot Oil</li></ul>",,,,,,,,,,,,,,,,,In,0.2200,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,False,,/natural-beard-oils/night-cap-beard-oil-with-lavender-lime-and-bergamot,/natural-beard-oils/night-cap-beard-oil-with-lavender-lime-and-bergamot,,,SellItemsInKitWithParent,49,0,,False,,False,,False,False,,False,,auto,,,False,oil-cz-clone1,False,,,0.0000,0,,0,0,,,,,1,1,791154095812,False,,,False,True,False,,,0,False,False,True,False,0,11,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,/natural-beard-oils/night-cap-beard-oil-3oz-with-lavender-lime-and-bergamot,0,,,,False,,Beard-Oils,/natural-beard-care/beard-oil/night-cap-beard-oil-1/4oz-trial-size
95,oil-night-3oz,Night Cap Beard Oil - 3oz,All Products > Beard Care > Beard Oil & Balm > Beard Oils|Scents > Night Cap|All Products > Beard Care > Beard Oil & Balm > Singles,19|54|66,In Stock,,All Natural Man Made Beard Oil with a subtle natural scent,29.9900,29.9900,0,Texas Beard Company,oil-night-3oz,~Wholesale~~1~0.0000~14.9900~~~~~|~Default~~4~0.0000~22.4900~~~~~,/Shared/Images/Product/Night-Cap-Beard-Oil-3oz/night-cap-3oz.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Night-Cap-Beard-Oil-3oz/night-cap-3oz-2.jpg~False~~~0~~~False~False~~False|/Shared/Images/Product/Night-Cap-Beard-Oil-3oz/beard-oil-nightcap-3oz.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Night-Cap-Beard-Oil-3oz/beard-oil-nightcap-3oz.jpg,,,,False,False,,"<p>Night Cap is our overnight scent, made specifically for when you wind down and hit the hay. Created with soothing mixes of natural fragrances, Night Cap helps in capturing a good night sleep.  Made with Lavender Oil, Lime Oil, and Bergamot Oil, Night Cap is a mellow scent that is perfect for your overnight beard conditioning.</p><p>Extensive testing on bearded Texas men NOT animals (although they have been called worse) has resulted in the perfect blend of scents.</p><p>So step up your facial hair game and turn that scraggle and scruff into something great.</p>",,"<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Oil Blend</p><ul>
<li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul>
<li>Lavender</li><li>Lime</li><li>Bergamot</li></ul>",,,,,,,,,,,,,,,,,In,0.4440,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,False,,/natural-beard-oils/night-cap-beard-oil-3oz-with-lavender-lime-and-bergamot,/natural-beard-oils/night-cap-beard-oil-3oz-with-lavender-lime-and-bergamot,,,NoProductGrouping,94,0,,False,,False,,False,False,,False,,auto,,,False,oil-cz-3oz-clone1,False,,,0.0000,0,,0,0,,,,,1,1,791154095805,False,,,False,True,False,,,0,False,False,True,False,0,39,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,/natural-beard-oils/night-cap-beard-oil-with-lavender-lime-and-bergamot,,0,,,,False,,Beard-Oils 3oz,/natural-beard-care/beard-oil/night-cap-beard-oil-1/4oz-trial-size
102,oil-green-belt,Green Belt Beard Oil,All Products > Beard Care > Beard Oil & Balm > Beard Oils|Scents > Green Belt|All Products > Beard Care > Beard Oil & Balm > Singles,19|58|66,In Stock,,,15.9900,15.9900,0,Texas Beard Company,oil-green-belt,~Wholesale~~1~0.0000~7.9900~~~~~|~Default~~4~0.0000~11.9900~~~~~,/Shared/Images/Product/Green-Belt-Beard-Oil/beard-oil-greenbelt-dropper.jpg~True~~~0~~~False~False~~False,/Shared/Images/Product/Green-Belt-Beard-Oil/beard-oil-greenbelt-dropper.jpg,,,,False,False,,"<p>With essences of Tea Tree, Lime, and Basil, this Green Belt Beard Oil with its wild/soothing/natural scent will make you think you're walking through the trails of Austin's Green Belt.</p><p>Extensive testing on bearded Texas men NOT animals (although they have been called worse) has resulted in the perfect blend of scents.</p><p>So step up your facial hair game and turn that scraggle and scruff into something great.</p><p>This is our original size, 1 fluid ounce. This is enough oil to last most beards 3-4 months with daily use.</p>",,"<p>Texas Beard Company products are made with all natural ingredients.</p><p>Base Oil Blend</p><ul>
<li>Golden Jojoba Oil</li><li>Sweet Almond Oil</li><li>Grapeseed Oil</li><li>Avocado Oil</li></ul><p>Essential Oil (Scent) Blend</p><ul>
<li>Tea Trea Oil</li><li>Lime Oil</li><li>Basil Oil</li></ul>",,,,,,,,,,,,,,,,,In,0.2200,Lbs,0,0,,False,False,False,False,False,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,,,False,,/natural-beard-oils/green-belt-beard-oil,/natural-beard-oils/green-belt-beard-oil,,,SellItemsInKitWithParent,49,0,,False,,False,,False,False,,False,,auto,,,False,oil-night-cap-clone1,False,,,0.0000,0,,0,0,,,,,1,1,791154095904,False,,,False,True,False,,,0,False,False,True,False,0,35,False,,,,,,,,,,,,False,,,,False,,,,adult,,new,,,,,,male,,,,,,,,,,Health & Beauty > Personal Care > Shaving & Grooming,,,/natural-beard-oils/green-belt-beard-oil-3oz,0,,,,False,,Beard-Oils,/natural-beard-care/beard-oil/green-belt-beard-oil-1/4oz-trial-size
